[2025-11-05 23:21:47] [Tick 9 | Q1/5] auto_p1 [PID 1] pc=0/5000 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2575 | Q5/5] p01 [PID 1] pc=2119/5198 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2576 | Q1/5] p01 [PID 1] pc=2120/5198 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2577 | Q2/5] p01 [PID 1] pc=2121/5198 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2578 | Q2/5] p01 [PID 1] pc=2121/5199 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2579 | Q3/5] p01 [PID 1] pc=2122/5199 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2580 | Q4/5] p01 [PID 1] pc=2123/5199 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2581 | Q4/5] p01 [PID 1] pc=2123/5200 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2582 | Q5/5] p01 [PID 1] pc=2124/5200 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2583 | Q1/5] p01 [PID 1] pc=2125/5200 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2584 | Q2/5] p01 [PID 1] pc=2126/5200 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2585 | Q3/5] p01 [PID 1] pc=2127/5200 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2586 | Q4/5] p01 [PID 1] pc=2128/5200 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2587 | Q5/5] p01 [PID 1] pc=2129/5200 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2589 | Q1/5] p01 [PID 1] pc=2130/5200 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2590 | Q2/5] p01 [PID 1] pc=2131/5200 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2591 | Q3/5] p01 [PID 1] pc=2132/5200 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2592 | Q4/5] p01 [PID 1] pc=2133/5200 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2593 | Q5/5] p01 [PID 1] pc=2134/5200 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2594 | Q1/5] p01 [PID 1] pc=2135/5200 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2595 | Q2/5] p01 [PID 1] pc=2136/5200 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2596 | Q3/5] p01 [PID 1] pc=2137/5200 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2597 | Q4/5] p01 [PID 1] pc=2138/5200 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2598 | Q5/5] p01 [PID 1] pc=2139/5200 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2599 | Q1/5] p01 [PID 1] pc=2140/5200 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2600 | Q2/5] p01 [PID 1] pc=2141/5200 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2601 | Q3/5] p01 [PID 1] pc=2142/5200 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2603 | Q4/5] p01 [PID 1] pc=2143/5200 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2604 | Q5/5] p01 [PID 1] pc=2144/5200 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2605 | Q1/5] p01 [PID 1] pc=2145/5200 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2606 | Q2/5] p01 [PID 1] pc=2146/5200 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2607 | Q3/5] p01 [PID 1] pc=2147/5200 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2608 | Q3/5] p01 [PID 1] pc=2147/5201 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2609 | Q4/5] p01 [PID 1] pc=2148/5201 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2610 | Q5/5] p01 [PID 1] pc=2149/5201 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2611 | Q1/5] p01 [PID 1] pc=2150/5201 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2612 | Q2/5] p01 [PID 1] pc=2151/5201 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2613 | Q3/5] p01 [PID 1] pc=2152/5201 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2614 | Q4/5] p01 [PID 1] pc=2153/5201 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2615 | Q5/5] p01 [PID 1] pc=2154/5201 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2616 | Q1/5] p01 [PID 1] pc=2155/5201 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2617 | Q1/5] p01 [PID 1] pc=2155/5202 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2618 | Q2/5] p01 [PID 1] pc=2156/5202 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2619 | Q3/5] p01 [PID 1] pc=2157/5202 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2620 | Q4/5] p01 [PID 1] pc=2158/5202 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2622 | Q5/5] p01 [PID 1] pc=2159/5202 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2624 | Q1/5] p01 [PID 1] pc=2160/5202 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2625 | Q1/5] p01 [PID 1] pc=2160/5203 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2626 | Q2/5] p01 [PID 1] pc=2161/5203 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2627 | Q3/5] p01 [PID 1] pc=2162/5203 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2628 | Q4/5] p01 [PID 1] pc=2163/5203 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2629 | Q5/5] p01 [PID 1] pc=2164/5203 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2630 | Q1/5] p01 [PID 1] pc=2165/5203 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:54] [Tick 2631 | Q1/5] p01 [PID 1] pc=2165/5204 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2632 | Q2/5] p01 [PID 1] pc=2166/5204 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:54] [Tick 2633 | Q3/5] p01 [PID 1] pc=2167/5204 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2634 | Q4/5] p01 [PID 1] pc=2168/5204 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2635 | Q5/5] p01 [PID 1] pc=2169/5204 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2636 | Q1/5] p01 [PID 1] pc=2170/5204 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2637 | Q2/5] p01 [PID 1] pc=2171/5204 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2638 | Q3/5] p01 [PID 1] pc=2172/5204 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2639 | Q3/5] p01 [PID 1] pc=2172/5205 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2640 | Q4/5] p01 [PID 1] pc=2173/5205 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2641 | Q5/5] p01 [PID 1] pc=2174/5205 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2643 | Q1/5] p01 [PID 1] pc=2175/5205 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2644 | Q1/5] p01 [PID 1] pc=2175/5206 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2645 | Q2/5] p01 [PID 1] pc=2176/5206 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2646 | Q3/5] p01 [PID 1] pc=2177/5206 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2647 | Q4/5] p01 [PID 1] pc=2178/5206 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2649 | Q5/5] p01 [PID 1] pc=2179/5206 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2650 | Q1/5] p01 [PID 1] pc=2180/5206 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2651 | Q2/5] p01 [PID 1] pc=2181/5206 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2652 | Q3/5] p01 [PID 1] pc=2182/5206 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2653 | Q4/5] p01 [PID 1] pc=2183/5206 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2654 | Q5/5] p01 [PID 1] pc=2184/5206 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2655 | Q1/5] p01 [PID 1] pc=2185/5206 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2656 | Q2/5] p01 [PID 1] pc=2186/5206 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2658 | Q3/5] p01 [PID 1] pc=2187/5206 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2659 | Q3/5] p01 [PID 1] pc=2187/5207 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2660 | Q4/5] p01 [PID 1] pc=2188/5207 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2661 | Q5/5] p01 [PID 1] pc=2189/5207 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2662 | Q1/5] p01 [PID 1] pc=2190/5207 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2663 | Q2/5] p01 [PID 1] pc=2191/5207 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2664 | Q2/5] p01 [PID 1] pc=2191/5208 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2665 | Q3/5] p01 [PID 1] pc=2192/5208 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2666 | Q4/5] p01 [PID 1] pc=2193/5208 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2667 | Q5/5] p01 [PID 1] pc=2194/5208 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2668 | Q1/5] p01 [PID 1] pc=2195/5208 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2669 | Q2/5] p01 [PID 1] pc=2196/5208 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2670 | Q2/5] p01 [PID 1] pc=2196/5209 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2671 | Q3/5] p01 [PID 1] pc=2197/5209 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2672 | Q4/5] p01 [PID 1] pc=2198/5209 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2673 | Q5/5] p01 [PID 1] pc=2199/5209 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2674 | Q1/5] p01 [PID 1] pc=2200/5209 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2675 | Q2/5] p01 [PID 1] pc=2201/5209 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2676 | Q3/5] p01 [PID 1] pc=2202/5209 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2677 | Q4/5] p01 [PID 1] pc=2203/5209 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2678 | Q5/5] p01 [PID 1] pc=2204/5209 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2679 | Q1/5] p01 [PID 1] pc=2205/5209 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2681 | Q2/5] p01 [PID 1] pc=2206/5209 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2682 | Q3/5] p01 [PID 1] pc=2207/5209 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2683 | Q4/5] p01 [PID 1] pc=2208/5209 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2685 | Q5/5] p01 [PID 1] pc=2209/5209 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2686 | Q5/5] p01 [PID 1] pc=2209/5210 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2687 | Q1/5] p01 [PID 1] pc=2210/5210 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2688 | Q2/5] p01 [PID 1] pc=2211/5210 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2690 | Q3/5] p01 [PID 1] pc=2212/5210 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2691 | Q4/5] p01 [PID 1] pc=2213/5210 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2692 | Q5/5] p01 [PID 1] pc=2214/5210 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2693 | Q5/5] p01 [PID 1] pc=2214/5211 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2694 | Q1/5] p01 [PID 1] pc=2215/5211 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:55] [Tick 2695 | Q2/5] p01 [PID 1] pc=2216/5211 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2696 | Q3/5] p01 [PID 1] pc=2217/5211 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2697 | Q4/5] p01 [PID 1] pc=2218/5211 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:55] [Tick 2698 | Q5/5] p01 [PID 1] pc=2219/5211 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2699 | Q1/5] p01 [PID 1] pc=2220/5211 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2700 | Q1/5] p01 [PID 1] pc=2220/5212 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2701 | Q2/5] p01 [PID 1] pc=2221/5212 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2702 | Q3/5] p01 [PID 1] pc=2222/5212 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2703 | Q4/5] p01 [PID 1] pc=2223/5212 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2704 | Q5/5] p01 [PID 1] pc=2224/5212 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2705 | Q1/5] p01 [PID 1] pc=2225/5212 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2706 | Q2/5] p01 [PID 1] pc=2226/5212 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2707 | Q3/5] p01 [PID 1] pc=2227/5212 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2708 | Q4/5] p01 [PID 1] pc=2228/5212 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2709 | Q5/5] p01 [PID 1] pc=2229/5212 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2710 | Q1/5] p01 [PID 1] pc=2230/5212 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2711 | Q2/5] p01 [PID 1] pc=2231/5212 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2713 | Q3/5] p01 [PID 1] pc=2232/5212 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2714 | Q4/5] p01 [PID 1] pc=2233/5212 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2715 | Q5/5] p01 [PID 1] pc=2234/5212 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2716 | Q1/5] p01 [PID 1] pc=2235/5212 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2717 | Q1/5] p01 [PID 1] pc=2235/5213 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2718 | Q2/5] p01 [PID 1] pc=2236/5213 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2719 | Q3/5] p01 [PID 1] pc=2237/5213 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2720 | Q4/5] p01 [PID 1] pc=2238/5213 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2721 | Q5/5] p01 [PID 1] pc=2239/5213 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2722 | Q5/5] p01 [PID 1] pc=2239/5214 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2723 | Q1/5] p01 [PID 1] pc=2240/5214 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2724 | Q2/5] p01 [PID 1] pc=2241/5214 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2725 | Q3/5] p01 [PID 1] pc=2242/5214 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2726 | Q3/5] p01 [PID 1] pc=2242/5215 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2727 | Q4/5] p01 [PID 1] pc=2243/5215 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2728 | Q5/5] p01 [PID 1] pc=2244/5215 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2730 | Q1/5] p01 [PID 1] pc=2245/5215 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2731 | Q2/5] p01 [PID 1] pc=2246/5215 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2732 | Q3/5] p01 [PID 1] pc=2247/5215 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2733 | Q4/5] p01 [PID 1] pc=2248/5215 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2734 | Q5/5] p01 [PID 1] pc=2249/5215 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2735 | Q1/5] p01 [PID 1] pc=2250/5215 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2736 | Q2/5] p01 [PID 1] pc=2251/5215 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2737 | Q2/5] p01 [PID 1] pc=2251/5216 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2738 | Q3/5] p01 [PID 1] pc=2252/5216 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2739 | Q4/5] p01 [PID 1] pc=2253/5216 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2740 | Q5/5] p01 [PID 1] pc=2254/5216 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2741 | Q1/5] p01 [PID 1] pc=2255/5216 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2742 | Q2/5] p01 [PID 1] pc=2256/5216 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2743 | Q3/5] p01 [PID 1] pc=2257/5216 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2745 | Q4/5] p01 [PID 1] pc=2258/5216 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2746 | Q5/5] p01 [PID 1] pc=2259/5216 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2748 | Q1/5] p01 [PID 1] pc=2260/5216 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2749 | Q2/5] p01 [PID 1] pc=2261/5216 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2750 | Q3/5] p01 [PID 1] pc=2262/5216 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2751 | Q4/5] p01 [PID 1] pc=2263/5216 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2752 | Q5/5] p01 [PID 1] pc=2264/5216 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2753 | Q1/5] p01 [PID 1] pc=2265/5216 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2754 | Q2/5] p01 [PID 1] pc=2266/5216 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2756 | Q3/5] p01 [PID 1] pc=2267/5216 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2757 | Q4/5] p01 [PID 1] pc=2268/5216 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2758 | Q5/5] p01 [PID 1] pc=2269/5216 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2759 | Q5/5] p01 [PID 1] pc=2269/5217 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2760 | Q1/5] p01 [PID 1] pc=2270/5217 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:56] [Tick 2761 | Q2/5] p01 [PID 1] pc=2271/5217 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:56] [Tick 2762 | Q3/5] p01 [PID 1] pc=2272/5217 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2763 | Q4/5] p01 [PID 1] pc=2273/5217 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2764 | Q4/5] p01 [PID 1] pc=2273/5218 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:57] [Tick 2765 | Q5/5] p01 [PID 1] pc=2274/5218 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:57] [Tick 2766 | Q1/5] p01 [PID 1] pc=2275/5218 -> DECLARE(y, 10) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2767 | Q2/5] p01 [PID 1] pc=2276/5218 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2768 | Q3/5] p01 [PID 1] pc=2277/5218 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2769 | Q4/5] p01 [PID 1] pc=2278/5218 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2770 | Q5/5] p01 [PID 1] pc=2279/5218 -> PRINT('Value of sum: ' + sum) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2771 | Q1/5] p01 [PID 1] pc=2280/5218 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2772 | Q2/5] p01 [PID 1] pc=2281/5218 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2773 | Q3/5] p01 [PID 1] pc=2282/5218 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2774 | Q4/5] p01 [PID 1] pc=2283/5218 -> FOR([PRINT('Hello world!')], 2) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2775 | Q4/5] p01 [PID 1] pc=2283/5219 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:57] [Tick 2776 | Q5/5] p01 [PID 1] pc=2284/5219 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:57] [Tick 2777 | Q1/5] p01 [PID 1] pc=2285/5219 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2778 | Q2/5] p01 [PID 1] pc=2286/5219 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2779 | Q3/5] p01 [PID 1] pc=2287/5219 -> SLEEP(2) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2781 | Q4/5] p01 [PID 1] pc=2288/5219 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:57] [Tick 2782 | Q5/5] p01 [PID 1] pc=2289/5219 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2783 | Q1/5] p01 [PID 1] pc=2290/5219 -> ADD(sum, x, y) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2784 | Q2/5] p01 [PID 1] pc=2291/5219 -> PRINT('Hello world!') | State=RUNNING
[2025-11-28 00:44:57] [Tick 2785 | Q3/5] p01 [PID 1] pc=2292/5219 -> SUBTRACT(diff, y, x) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2786 | Q4/5] p01 [PID 1] pc=2293/5219 -> DECLARE(x, 5) | State=RUNNING
[2025-11-28 00:44:57] [Tick 2787 | Q5/5] p01 [PID 1] pc=2294/5219 -> ADD(sum, x, y) | State=RUNNING
